hash,label,value_eth,is_zero_value,gas_price_gwei,gas_used,gas_limit,gas_efficiency,hour_sin,hour_cos,is_weekend,is_contract_call,input_len_bytes,is_error,nonce,is_first_tx,is_self_tx,sender_tx_count,sender_avg_value_eth,sender_error_rate,sender_avg_gas_eff,sender_unique_to,method_id_frequency
0x4aad7d657ffeeb41078f8f6d59c7b923d875524fb2800e5117121d3df11483dc,1,-0.033172852131686664,0.689891104657567,0.4359534851419824,-0.6306704534913524,-0.6288544585483801,1.5400539842935874,1.2751239594904975,-0.20883930147310495,-0.3349320635285418,-1.956495352876982,-0.340564886040554,7.643154336998442,-0.4748941484519354,-0.24387965029906675,-0.019884180552221426,-0.8703919727486479,-0.09634406901777559,-0.1727673442564212,0.6396342352411789,-0.5242640983424037,0.9035078756912958
0x794aad85d4b9de066006637476c63dcf06dd8e5a7b9c8b80d67a2b879564ea95,0,-0.033172852131686664,0.689891104657567,-0.19961723830265715,-0.3701245655344478,0.5268613104647547,-1.472002514748482,-1.2102342026306006,-0.8283063705127963,-0.3349320635285418,0.511118004205593,-0.2159257770322621,-0.13083603390805165,-0.3395504096369787,-0.24387965029906675,-0.019884180552221426,1.44083552515894,-0.09634406901777559,-0.1727673442564212,-1.4721744784735618,-0.5242640983424037,-1.0557442842137588
0xc69fb991c814482cb3497d23644cf45b772330dab2cf819c1d005a1e79df1724,1,-0.03317285205612793,-1.4495041220981655,0.321324078697113,-0.6281688877634215,-0.6280297499030345,1.5400539842935874,1.2751239594904975,-0.20883930147310495,-0.3349320635285418,0.511118004205593,-0.3216801725544492,-0.13083603390805165,-0.47786094980606947,-0.24387965029906675,-0.019884180552221426,-0.8703919727486479,-0.09634406901777559,-0.1727673442564212,0.6396342352411789,-0.5242640983424037,-1.1031262475304107
0x734255ba1b8b0f3df0722f8fecf1f7bebb654b9ee7ae604fddbb25c258c69724,0,-0.03316907419506546,-1.4495041220981655,0.3068785348694011,0.6565023744226002,0.05400687701230019,0.3452420457680403,1.1267178080731253,-0.5421155595827649,-0.3349320635285418,0.511118004205593,0.3883850545230926,7.643154336998442,-0.4775285297061568,-0.24387965029906675,-0.019884180552221426,-0.749033566857579,-0.09633270833958875,-0.1727673442564212,0.0816933539694451,-0.5242640983424037,-0.4616350876103533
0x4f7ac3e3f0636a48e954e8f69935256592d44a2298a14aa0b213267a264f9e1d,0,-0.033172852131686664,0.689891104657567,0.25254643605443333,-0.1868145194274102,-0.2963937858934318,-0.09999832637668082,1.2751239594904975,-0.20883930147310495,-0.3349320635285418,0.511118004205593,-0.2763568601877976,-0.13083603390805165,-0.4754999024201289,-0.24387965029906675,-0.019884180552221426,1.3454824919588146,-0.09625654532495265,-0.1326287052434603,-0.7099699525128006,0.7016990168295911,1.2455514088593145
0xfcf0e33161f9e38862020c23055169c0f5613551634cde07027a75a410de2fc4,0,-0.03219059226747645,-1.4495041220981655,-0.15677570877836908,-0.6306704534913524,-0.6288544585483801,1.5400539842935874,0.5829721447940642,1.3455286586331296,-0.3349320635285418,-1.956495352876982,-0.340564886040554,-0.13083603390805165,-0.47786287130953714,4.1003831142684986,-0.019884180552221426,-0.8703919727486479,-0.09634406901777559,-0.1727673442564212,0.6396342352411789,-0.5242640983424037,0.9035078756912958
0xad2a0d4f271260ec1227712abed63a95a82e334e89748cfb5f6203b4edb91e54,0,-0.03314898834166642,-1.4495041220981655,3.232910950570551,-0.6306704534913524,0.21904911744757333,-1.661842609604502,-1.5947204483760022,-0.20883930147310495,2.9856801091687157,-1.956495352876982,-0.340564886040554,-0.13083603390805165,0.2777587598474844,-0.24387965029906675,-0.019884180552221426,-0.8563057292077203,-0.09634382057403118,-0.1727673442564212,-1.4293759369665733,-0.5188514576573175,0.9035078756912958
0xd7ebc53320cb2c2fb2030e8519aef111589f96f28bb4bbc0badf1fa36eb00216,0,-0.0331355659682021,-1.4495041220981655,-0.19654006281394895,0.5405469855401025,-0.1604998416420925,1.0039493730884477,-0.9025686336795684,-1.0479083034509924,-0.3349320635285418,0.511118004205593,0.3015153724870103,-0.13083603390805165,-0.4777884130501637,-0.24387965029906675,-0.019884180552221426,-0.8703919727486479,-0.09634406901777559,-0.1727673442564212,0.6396342352411789,-0.5242640983424037,-0.770335757703691
0x68c2d9af73b00fd411e2e04491b0639bf4e080cf7246cbafb8d21e26ddf37381,1,-0.033172852131686664,0.689891104657567,0.9403228624812298,-0.4035204680023255,-0.2963937858934318,-0.7295002801316378,1.2751239594904975,-0.20883930147310495,-0.3349320635285418,0.511118004205593,-0.2763568601877976,-0.13083603390805165,1.3556347768213084,-0.24387965029906675,-0.019884180552221426,-0.8703919727486479,-0.09634403107563504,-0.1727673442564212,-1.4265887997324143,-0.5242640983424037,-1.1031262475304107
0x49fe220c758c7ce1d498f5d3394f41317ce58d7dbb100cd0d54273e27e6b9159,1,-0.033172852131686664,0.689891104657567,0.871545220044883,-0.6306704534913524,-0.6288544585483801,1.5400539842935874,-1.6453390229163853,0.1488101775910685,-0.3349320635285418,-1.956495352876982,-0.340564886040554,7.643154336998442,-0.4749145644262798,-0.24387965029906675,-0.019884180552221426,-0.8703919727486479,-0.09634406901777559,-0.1727673442564212,0.6396342352411789,-0.5242640983424037,0.9035078756912958
